timestamp,open,high,low,close,volume
2018-02-20, 3.1700, 3.1700, 3.1700, 3.1700, 200
2018-02-16, 3.0100, 3.0100, 3.0100, 3.0100, 0
2018-02-15, 3.0100, 3.0100, 3.0100, 3.0100, 0
2018-02-14, 3.0100, 3.0100, 3.0100, 3.0100, 500
2018-02-13, 2.9200, 3.0100, 2.9200, 3.0100, 1200
2018-02-12, 2.9000, 2.9000, 2.9000, 2.9000, 0
2018-02-09, 2.9000, 2.9000, 2.9000, 2.9000, 0
2018-02-08, 3.0400, 3.0400, 2.9000, 2.9000, 2000
2018-02-07, 2.8800, 2.8800, 2.8800, 2.8800, 0
2018-02-06, 2.8800, 2.8800, 2.8800, 2.8800, 500
2018-02-05, 2.9000, 2.9300, 2.8100, 2.8100, 10700
2018-02-02, 2.9400, 2.9400, 2.9400, 2.9400, 1200
2018-02-01, 3.1500, 3.1500, 3.1500, 3.1500, 5
2018-01-31, 3.1500, 3.1500, 3.1500, 3.1500, 0
2018-01-30, 3.1600, 3.2000, 3.1500, 3.1500, 3500
2018-01-29, 3.0000, 3.0700, 3.0000, 3.0700, 2100
2018-01-26, 3.1100, 3.1100, 3.1100, 3.1100, 700
2018-01-25, 3.1900, 3.1900, 3.1900, 3.1900, 0
2018-01-24, 3.1900, 3.1900, 3.1900, 3.1900, 0
2018-01-23, 3.1600, 3.2900, 3.1600, 3.1900, 800
2018-01-22, 3.1100, 3.2700, 3.1100, 3.2700, 700
2018-01-19, 3.0000, 3.0000, 3.0000, 3.0000, 0
2018-01-18, 3.0000, 3.0000, 3.0000, 3.0000, 0
2018-01-17, 3.0000, 3.0000, 3.0000, 3.0000, 0
2018-01-16, 3.0800, 3.3400, 3.0000, 3.0000, 8700
2018-01-12, 2.9000, 2.9000, 2.9000, 2.9000, 700
2018-01-11, 3.0000, 3.0000, 3.0000, 3.0000, 1000
2018-01-10, 3.0000, 3.0000, 3.0000, 3.0000, 27
2018-01-09, 3.0000, 3.0000, 3.0000, 3.0000, 300
2018-01-08, 2.9100, 2.9200, 2.8900, 2.8900, 54500
2018-01-05, 2.6800, 2.6800, 2.6800, 2.6800, 2000
2018-01-04, 2.8800, 2.8800, 2.8800, 2.8800, 2600
2018-01-03, 2.8800, 2.8800, 2.8200, 2.8600, 2600
2018-01-02, 2.8500, 2.8500, 2.8500, 2.8500, 1200
2017-12-29, 2.7900, 2.7900, 2.6800, 2.6800, 400
2017-12-28, 2.7000, 2.7000, 2.7000, 2.7000, 0
2017-12-27, 2.7000, 2.7000, 2.7000, 2.7000, 0
2017-12-26, 2.8000, 2.8000, 2.7000, 2.7000, 39900
2017-12-22, 2.8000, 2.8500, 2.8000, 2.8500, 600
2017-12-21, 2.8000, 2.8000, 2.8000, 2.8000, 0
2017-12-20, 2.8000, 2.8000, 2.8000, 2.8000, 2000
2017-12-19, 2.8500, 2.8500, 2.8500, 2.8500, 2
2017-12-18, 2.8500, 2.8500, 2.8500, 2.8500, 500
2017-12-15, 2.6600, 2.6600, 2.6600, 2.6600, 300
2017-12-14, 2.6900, 2.7500, 2.6600, 2.6600, 4100
2017-12-13, 2.5700, 2.5700, 2.5700, 2.5700, 5000
2017-12-12, 2.6200, 2.6200, 2.5200, 2.5200, 1000
2017-12-11, 2.5600, 2.5600, 2.5600, 2.5600, 500
2017-12-08, 2.6500, 2.6500, 2.6500, 2.6500, 200
2017-12-07, 2.4600, 2.6500, 2.4600, 2.6500, 4300
2017-12-06, 2.4600, 2.4600, 2.4600, 2.4600, 829
2017-12-05, 2.4600, 2.4600, 2.4000, 2.4600, 1600
2017-12-04, 2.4600, 2.4600, 2.4600, 2.4600, 1200
2017-12-01, 2.5400, 2.5400, 2.5100, 2.5200, 1100
2017-11-30, 2.5000, 2.5000, 2.5000, 2.5000, 0
2017-11-29, 2.5000, 2.5000, 2.5000, 2.5000, 700
2017-11-28, 2.5000, 2.5000, 2.5000, 2.5000, 400
2017-11-27, 2.1400, 2.2100, 2.1400, 2.2100, 3000
2017-11-24, 2.2000, 2.2000, 2.2000, 2.2000, 900
2017-11-22, 2.3100, 2.3100, 2.2800, 2.2900, 1900
2017-11-21, 2.3000, 2.3000, 2.3000, 2.3000, 200
2017-11-20, 2.3500, 2.3500, 2.3500, 2.3500, 100
2017-11-17, 2.4000, 2.4000, 2.3200, 2.3200, 600
2017-11-16, 2.4100, 2.4100, 2.4100, 2.4100, 30
2017-11-15, 2.3300, 2.5000, 2.3300, 2.4100, 4700
2017-11-14, 2.3000, 2.3000, 2.3000, 2.3000, 500
2017-11-13, 2.4400, 2.4400, 2.3200, 2.3300, 6600
2017-11-10, 2.4800, 2.4800, 2.4800, 2.4800, 1500
2017-11-09, 2.5500, 2.5500, 2.5400, 2.5400, 8000
2017-11-08, 2.5900, 2.6000, 2.5900, 2.6000, 2100
2017-11-07, 2.6100, 2.6100, 2.5700, 2.5700, 10800
2017-11-06, 2.7500, 2.7600, 2.7500, 2.7600, 1500
2017-11-03, 2.8000, 2.8000, 2.7300, 2.7800, 6000
2017-11-02, 2.9200, 2.9200, 2.9200, 2.9200, 300
2017-11-01, 2.9000, 2.9100, 2.9000, 2.9100, 11300
2017-10-31, 2.8000, 2.9200, 2.8000, 2.9100, 9200
2017-10-30, 2.6800, 2.6800, 2.6700, 2.6800, 1700
2017-10-27, 2.6500, 2.6800, 2.6000, 2.6800, 7600
2017-10-26, 2.6000, 2.6500, 2.6000, 2.6200, 13800
2017-10-25, 2.5500, 2.6000, 2.5500, 2.5700, 22200
2017-10-24, 2.6000, 2.6000, 2.5900, 2.5900, 4800
2017-10-23, 2.6200, 2.6200, 2.6000, 2.6000, 6000
2017-10-20, 2.7800, 2.7800, 2.6500, 2.6500, 14449
2017-10-19, 2.9800, 2.9800, 2.9800, 2.9800, 0
2017-10-18, 2.9800, 2.9800, 2.9800, 2.9800, 0
2017-10-17, 2.9800, 2.9800, 2.9800, 2.9800, 0
2017-10-16, 2.9800, 2.9800, 2.9800, 2.9800, 100
2017-10-13, 2.9800, 2.9800, 2.9800, 2.9800, 1000
2017-10-12, 3.0000, 3.0000, 2.9900, 2.9900, 1700
2017-10-11, 2.9600, 2.9600, 2.9600, 2.9600, 100
2017-10-10, 2.8000, 2.8000, 2.8000, 2.8000, 0
2017-10-09, 2.7800, 2.8000, 2.7800, 2.8000, 2000
2017-10-06, 2.7900, 2.7900, 2.6400, 2.6400, 2000
2017-10-05, 2.7900, 2.7900, 2.7900, 2.7900, 400
2017-10-04, 2.7300, 2.7300, 2.7300, 2.7300, 300
2017-10-03, 2.7300, 2.7300, 2.7300, 2.7300, 900
2017-10-02, 2.7400, 2.7400, 2.6700, 2.6700, 300
2017-09-29, 2.5900, 2.5900, 2.5900, 2.5900, 100
2017-09-28, 2.6600, 2.6700, 2.6500, 2.6500, 700
2017-09-27, 2.5800, 2.5800, 2.5800, 2.5800, 0
2017-09-26, 2.5500, 2.5800, 2.5500, 2.5800, 1400
2017-09-25, 2.6500, 2.6500, 2.6400, 2.6500, 2200
2017-09-22, 2.6600, 2.6800, 2.6600, 2.6800, 1500
2017-09-21, 2.6600, 2.6600, 2.6600, 2.6600, 2100
2017-09-20, 2.7200, 2.7200, 2.7200, 2.7200, 0
2017-09-19, 2.6500, 2.7200, 2.6500, 2.7200, 18500
2017-09-18, 2.7000, 2.7000, 2.6400, 2.6400, 900
2017-09-15, 2.8300, 2.8300, 2.8300, 2.8300, 0
2017-09-14, 2.8000, 2.8600, 2.8000, 2.8300, 2700
2017-09-13, 2.9500, 2.9500, 2.9500, 2.9500, 0
2017-09-12, 2.9500, 2.9500, 2.9500, 2.9500, 200
2017-09-11, 2.9600, 2.9600, 2.9600, 2.9600, 0
2017-09-08, 2.9600, 2.9600, 2.9600, 2.9600, 200
2017-09-07, 3.0200, 3.0200, 3.0200, 3.0200, 300
2017-09-06, 3.0100, 3.0100, 3.0100, 3.0100, 100
2017-09-05, 3.0600, 3.0800, 3.0600, 3.0800, 3000
2017-09-01, 3.1100, 3.1100, 3.1100, 3.1100, 30
2017-08-31, 3.1100, 3.1100, 3.1100, 3.1100, 0
2017-08-30, 3.1100, 3.1100, 3.1100, 3.1100, 0
2017-08-29, 3.1100, 3.1100, 3.1100, 3.1100, 540
2017-08-28, 2.8900, 2.8900, 2.8900, 2.8900, 100
2017-08-25, 2.9700, 2.9700, 2.9700, 2.9700, 0
2017-08-24, 2.9700, 2.9700, 2.9700, 2.9700, 500
2017-08-23, 3.0000, 3.0000, 3.0000, 3.0000, 0
2017-08-22, 3.0000, 3.0000, 3.0000, 3.0000, 1200
2017-08-21, 3.0500, 3.0500, 3.0500, 3.0500, 0
2017-08-18, 3.0500, 3.0500, 3.0500, 3.0500, 3100
2017-08-17, 3.0500, 3.0500, 3.0500, 3.0500, 0
2017-08-16, 2.9700, 3.0500, 2.9700, 3.0500, 800
2017-08-15, 3.0500, 3.0500, 3.0500, 3.0500, 0
2017-08-14, 3.0500, 3.0500, 3.0500, 3.0500, 2600
2017-08-11, 3.1000, 3.1000, 3.1000, 3.1000, 300
2017-08-10, 3.0500, 3.0800, 3.0500, 3.0800, 1300
2017-08-09, 3.2100, 3.2600, 3.2100, 3.2600, 1200
2017-08-08, 3.2500, 3.3800, 3.2100, 3.2100, 5600
2017-08-07, 3.1900, 3.1900, 3.1900, 3.1900, 300
2017-08-04, 3.1500, 3.1500, 3.1500, 3.1500, 0
2017-08-03, 3.1500, 3.1500, 3.1500, 3.1500, 0
2017-08-02, 3.1700, 3.1700, 3.1500, 3.1500, 5100
2017-08-01, 3.2300, 3.2300, 3.2300, 3.2300, 0
2017-07-31, 3.3600, 3.3600, 3.1600, 3.2300, 1800
2017-07-28, 3.3700, 3.4800, 3.3700, 3.4800, 18500
2017-07-27, 3.8000, 3.8000, 3.3700, 3.3700, 4900
2017-07-26, 4.0400, 4.0400, 4.0400, 4.0400, 200
2017-07-25, 4.1000, 4.1100, 4.1000, 4.1100, 2400
2017-07-24, 3.9600, 3.9600, 3.9600, 3.9600, 17
2017-07-21, 3.9900, 3.9900, 3.9600, 3.9600, 500
2017-07-20, 4.2000, 4.2000, 4.2000, 4.2000, 0
2017-07-19, 4.2000, 4.2000, 4.2000, 4.2000, 0
2017-07-18, 4.2000, 4.2000, 4.2000, 4.2000, 0
2017-07-17, 4.2000, 4.2000, 4.2000, 4.2000, 1000
2017-07-14, 4.2000, 4.2000, 4.2000, 4.2000, 300
2017-07-13, 4.0600, 4.0600, 4.0600, 4.0600, 1000
2017-07-12, 4.0600, 4.0700, 4.0600, 4.0700, 1500
2017-07-11, 4.0500, 4.0900, 4.0500, 4.0500, 1500
2017-07-10, 4.0600, 4.0600, 4.0600, 4.0600, 25
2017-07-07, 4.1000, 4.1000, 4.0600, 4.0600, 800
2017-07-06, 4.1300, 4.1600, 4.1050, 4.1200, 2950
2017-07-05, 4.2800, 4.2800, 4.2800, 4.2800, 0
2017-07-03, 4.2800, 4.2800, 4.2800, 4.2800, 0
2017-06-30, 4.2800, 4.2800, 4.2800, 4.2800, 100
2017-06-29, 4.1500, 4.2800, 4.1500, 4.2800, 2300
2017-06-28, 4.1900, 4.1900, 4.1900, 4.1900, 0
2017-06-27, 4.1900, 4.1900, 4.1900, 4.1900, 0
2017-06-26, 4.1900, 4.1900, 4.1900, 4.1900, 200
2017-06-23, 4.1900, 4.1900, 4.1900, 4.1900, 0
2017-06-22, 4.1900, 4.1900, 4.1900, 4.1900, 0
2017-06-21, 4.1900, 4.1900, 4.1900, 4.1900, 510
2017-06-20, 4.0900, 4.0900, 4.0900, 4.0900, 300
2017-06-19, 4.3100, 4.3400, 4.3100, 4.3400, 1304
2017-06-16, 4.1500, 4.1500, 4.1500, 4.1500, 5000
2017-06-15, 4.4200, 4.4200, 4.4200, 4.4200, 192
2017-06-14, 4.5700, 4.5700, 4.5700, 4.5700, 0
2017-06-13, 4.5700, 4.5700, 4.5700, 4.5700, 200
2017-06-12, 4.5200, 4.5200, 4.5200, 4.5200, 0
2017-06-09, 4.5200, 4.5200, 4.5200, 4.5200, 0
2017-06-08, 4.5200, 4.5200, 4.5200, 4.5200, 0
2017-06-07, 4.4800, 4.5200, 4.4800, 4.5200, 800
2017-06-06, 4.4800, 4.4800, 4.4800, 4.4800, 0
2017-06-05, 4.4800, 4.4800, 4.4800, 4.4800, 600
2017-06-02, 4.4700, 4.4700, 4.4700, 4.4700, 200
2017-06-01, 4.5000, 4.5000, 4.5000, 4.5000, 18700
2017-05-31, 4.6100, 4.6100, 4.6100, 4.6100, 1400
2017-05-30, 4.5000, 4.5000, 4.4200, 4.4200, 500
2017-05-26, 4.5000, 4.5000, 4.5000, 4.5000, 0
2017-05-25, 4.5000, 4.5000, 4.5000, 4.5000, 500
2017-05-24, 4.7500, 4.7500, 4.7500, 4.7500, 0
2017-05-23, 4.5600, 4.7500, 4.5600, 4.7500, 1600
2017-05-22, 4.4200, 4.4200, 4.4200, 4.4200, 0
2017-05-19, 4.4200, 4.4200, 4.4200, 4.4200, 0
2017-05-18, 4.4200, 4.4200, 4.4200, 4.4200, 0
2017-05-17, 4.4200, 4.4200, 4.4200, 4.4200, 52
2017-05-16, 4.4200, 4.4200, 4.4200, 4.4200, 0
2017-05-15, 4.4200, 4.4200, 4.4200, 4.4200, 0
2017-05-12, 4.4200, 4.4200, 4.4200, 4.4200, 0
2017-05-11, 4.4200, 4.4200, 4.4200, 4.4200, 0
2017-05-10, 4.4200, 4.4200, 4.4200, 4.4200, 0
2017-05-09, 4.4200, 4.4200, 4.4200, 4.4200, 0
2017-05-08, 4.5200, 4.5200, 4.4200, 4.4200, 5000
2017-05-05, 4.5200, 4.5200, 4.5200, 4.5200, 1500
2017-05-04, 4.3700, 4.3700, 4.3700, 4.3700, 400
2017-05-03, 4.2500, 4.2500, 4.2500, 4.2500, 0
2017-05-02, 4.2500, 4.2500, 4.2500, 4.2500, 0
2017-05-01, 4.2500, 4.2500, 4.2500, 4.2500, 600
2017-04-28, 4.3000, 4.3000, 4.2700, 4.2700, 800
2017-04-27, 4.3000, 4.3000, 4.2800, 4.2800, 15800
2017-04-26, 4.2200, 4.2900, 4.2200, 4.2900, 600
2017-04-25, 4.3000, 4.3200, 4.2900, 4.3200, 4000
2017-04-24, 4.3500, 4.3500, 4.3500, 4.3500, 300
2017-04-21, 4.3000, 4.3000, 4.3000, 4.3000, 0
2017-04-20, 4.3000, 4.3000, 4.3000, 4.3000, 0
2017-04-19, 4.3000, 4.3000, 4.3000, 4.3000, 3
2017-04-18, 4.1500, 4.3000, 4.1500, 4.3000, 2300
2017-04-17, 4.1500, 4.1500, 4.0000, 4.1000, 6200
2017-04-13, 4.1800, 4.1800, 4.1500, 4.1500, 500
2017-04-12, 4.2000, 4.2300, 4.2000, 4.2000, 18500
2017-04-11, 4.1800, 4.7400, 4.1800, 4.7400, 5400
2017-04-10, 4.0500, 4.5200, 4.0500, 4.5000, 12500
2017-04-07, 4.2500, 4.6000, 4.2400, 4.5000, 21900
2017-04-06, 4.7500, 4.7500, 4.7100, 4.7100, 400
2017-04-05, 4.6100, 4.6100, 4.6000, 4.6000, 600
2017-04-04, 4.8100, 4.8100, 4.8100, 4.8100, 200
2017-04-03, 4.8300, 4.8300, 4.8300, 4.8300, 100
2017-03-31, 4.8300, 4.8300, 4.8300, 4.8300, 0
2017-03-30, 4.8300, 4.8300, 4.8300, 4.8300, 0
2017-03-29, 4.8300, 4.8300, 4.8300, 4.8300, 1000
2017-03-28, 4.7700, 4.8900, 4.7700, 4.8900, 1600
2017-03-27, 4.6100, 4.6100, 4.6100, 4.6100, 0
2017-03-24, 4.6100, 4.6100, 4.6100, 4.6100, 0
2017-03-23, 4.6100, 4.6100, 4.6100, 4.6100, 0
2017-03-22, 4.6100, 4.6100, 4.6100, 4.6100, 0
2017-03-21, 4.6100, 4.6100, 4.6100, 4.6100, 0
2017-03-20, 4.6100, 4.6100, 4.6100, 4.6100, 0
2017-03-17, 4.6100, 4.6100, 4.6100, 4.6100, 0
2017-03-16, 4.6100, 4.6100, 4.6100, 4.6100, 0
2017-03-15, 4.6400, 4.6400, 4.6100, 4.6100, 600
2017-03-14, 4.5400, 4.5400, 4.5300, 4.5300, 900
2017-03-13, 4.6700, 4.6700, 4.6000, 4.6000, 4900
2017-03-10, 4.6100, 4.6100, 4.6100, 4.6100, 0
2017-03-09, 4.5000, 4.6100, 4.5000, 4.6100, 700
2017-03-08, 4.5400, 4.5400, 4.5400, 4.5400, 0
2017-03-07, 4.5400, 4.5400, 4.5400, 4.5400, 0
2017-03-06, 4.5400, 4.5400, 4.5400, 4.5400, 0
2017-03-03, 4.6000, 4.6000, 4.5400, 4.5400, 1500
2017-03-02, 4.5000, 4.5200, 4.5000, 4.5200, 1300
2017-03-01, 4.4900, 4.4900, 4.4900, 4.4900, 1000
2017-02-28, 4.4000, 4.4500, 4.4000, 4.4300, 900
2017-02-27, 4.5000, 4.5000, 4.4500, 4.4500, 2400
2017-02-24, 4.3900, 4.4300, 4.3900, 4.4300, 800
2017-02-23, 4.3400, 4.3400, 4.3400, 4.3400, 0
2017-02-22, 4.3400, 4.3400, 4.3400, 4.3400, 0
2017-02-21, 4.3400, 4.3400, 4.3400, 4.3400, 0
2017-02-17, 4.3400, 4.3400, 4.3400, 4.3400, 0
2017-02-16, 4.3400, 4.3400, 4.3400, 4.3400, 0
2017-02-15, 4.3400, 4.3400, 4.3400, 4.3400, 0
2017-02-14, 4.3400, 4.3400, 4.3400, 4.3400, 0
2017-02-13, 4.3400, 4.3400, 4.3400, 4.3400, 0
2017-02-10, 4.3400, 4.3400, 4.3400, 4.3400, 2400
2017-02-09, 4.3700, 4.3700, 4.3700, 4.3700, 0
2017-02-08, 4.3700, 4.3700, 4.3700, 4.3700, 100
2017-02-07, 4.4000, 4.4000, 4.4000, 4.4000, 0
2017-02-06, 4.4000, 4.4000, 4.4000, 4.4000, 0
2017-02-03, 4.4000, 4.4000, 4.4000, 4.4000, 0
2017-02-02, 4.4000, 4.4000, 4.4000, 4.4000, 1600
2017-02-01, 4.2100, 4.2300, 4.2100, 4.2300, 1400
2017-01-31, 4.0000, 4.0000, 4.0000, 4.0000, 0
2017-01-30, 4.0000, 4.0000, 4.0000, 4.0000, 0
2017-01-27, 4.0000, 4.0000, 4.0000, 4.0000, 0
2017-01-26, 4.0000, 4.0000, 4.0000, 4.0000, 0
2017-01-25, 4.0000, 4.0000, 4.0000, 4.0000, 0
2017-01-24, 4.0000, 4.0000, 4.0000, 4.0000, 0
2017-01-23, 4.0000, 4.0000, 4.0000, 4.0000, 0
2017-01-20, 4.0000, 4.0000, 4.0000, 4.0000, 0
2017-01-19, 4.0000, 4.0000, 4.0000, 4.0000, 0
2017-01-18, 4.0000, 4.0000, 4.0000, 4.0000, 0
2017-01-17, 4.0000, 4.0000, 4.0000, 4.0000, 0
2017-01-13, 4.0000, 4.0000, 4.0000, 4.0000, 0
2017-01-12, 4.0000, 4.0000, 4.0000, 4.0000, 0
2017-01-11, 4.0000, 4.0000, 4.0000, 4.0000, 0
2017-01-10, 4.0000, 4.0000, 4.0000, 4.0000, 0
2017-01-09, 4.0000, 4.0000, 4.0000, 4.0000, 50
2017-01-06, 4.0000, 4.0000, 4.0000, 4.0000, 0
2017-01-05, 4.0000, 4.0000, 4.0000, 4.0000, 0
2017-01-04, 4.0000, 4.0000, 4.0000, 4.0000, 0
2017-01-03, 4.0000, 4.0000, 4.0000, 4.0000, 0
2016-12-30, 4.0000, 4.0000, 4.0000, 4.0000, 4000
2016-12-29, 3.7700, 3.7700, 3.7700, 3.7700, 0
2016-12-28, 3.7700, 3.7700, 3.7700, 3.7700, 0
2016-12-27, 3.7700, 3.7700, 3.7700, 3.7700, 0
2016-12-23, 3.7700, 3.7700, 3.7700, 3.7700, 0
2016-12-22, 3.7700, 3.7700, 3.7700, 3.7700, 0
2016-12-21, 3.7700, 3.7700, 3.7700, 3.7700, 0
2016-12-20, 3.7700, 3.7700, 3.7700, 3.7700, 0
2016-12-19, 3.7700, 3.7700, 3.7700, 3.7700, 100
2016-12-16, 3.8100, 3.8100, 3.8100, 3.8100, 2279
2016-12-15, 3.8100, 3.8100, 3.8100, 3.8100, 0
2016-12-14, 3.8100, 3.8100, 3.8100, 3.8100, 1300
2016-12-13, 3.8600, 3.8600, 3.8600, 3.8600, 500
2016-12-12, 3.8100, 3.8100, 3.8100, 3.8100, 0
2016-12-09, 3.8100, 3.8100, 3.8100, 3.8100, 153
2016-12-08, 4.2200, 4.2200, 4.2200, 4.2200, 0
2016-12-07, 4.2200, 4.2200, 4.2200, 4.2200, 0
2016-12-06, 4.2200, 4.2200, 4.2200, 4.2200, 0
2016-12-05, 4.2200, 4.2200, 4.2200, 4.2200, 0
2016-12-02, 4.2200, 4.2200, 4.2200, 4.2200, 0
2016-12-01, 4.2200, 4.2200, 4.2200, 4.2200, 0
2016-11-30, 4.2200, 4.2200, 4.2200, 4.2200, 230
2016-11-29, 3.9300, 3.9300, 3.9300, 3.9300, 0
2016-11-28, 3.9300, 3.9300, 3.9300, 3.9300, 0
2016-11-25, 3.9300, 3.9300, 3.9300, 3.9300, 0
2016-11-23, 3.9300, 3.9300, 3.9300, 3.9300, 0
2016-11-22, 3.9300, 3.9300, 3.9300, 3.9300, 0
2016-11-21, 3.9300, 3.9300, 3.9300, 3.9300, 200
2016-11-18, 3.9100, 3.9100, 3.9100, 3.9100, 0
2016-11-17, 3.9100, 3.9100, 3.9100, 3.9100, 1000
2016-11-16, 3.8000, 3.8000, 3.8000, 3.8000, 0
2016-11-15, 3.8000, 3.8000, 3.8000, 3.8000, 0
2016-11-14, 3.8400, 3.8400, 3.8000, 3.8000, 1182
2016-11-11, 3.9700, 3.9700, 3.9700, 3.9700, 200
2016-11-10, 3.8600, 4.0000, 3.8600, 4.0000, 700
2016-11-09, 3.9500, 4.0000, 3.9500, 3.9600, 11266
2016-11-08, 4.2300, 4.2300, 4.2300, 4.2300, 100
2016-11-07, 4.3100, 4.3100, 4.3100, 4.3100, 0
2016-11-04, 4.3100, 4.3100, 4.3100, 4.3100, 0
2016-11-03, 4.4800, 4.4800, 4.3100, 4.3100, 740
2016-11-02, 4.4762, 4.4762, 4.4762, 4.4762, 100
2016-11-01, 4.4800, 4.4800, 4.4800, 4.4800, 250
2016-10-31, 4.6600, 4.6600, 4.6600, 4.6600, 0
2016-10-28, 4.6600, 4.6600, 4.6600, 4.6600, 0
2016-10-27, 4.6600, 4.6600, 4.6600, 4.6600, 0
2016-10-26, 4.6600, 4.6600, 4.6600, 4.6600, 0
2016-10-25, 4.6600, 4.6600, 4.6600, 4.6600, 178
2016-10-24, 4.7300, 4.7300, 4.7300, 4.7300, 250
2016-10-21, 4.6520, 4.7000, 4.6520, 4.7000, 2845
2016-10-20, 4.5700, 4.5700, 4.5700, 4.5700, 0
2016-10-19, 4.5700, 4.5700, 4.5700, 4.5700, 0
2016-10-18, 4.5700, 4.5700, 4.5700, 4.5700, 192
2016-10-17, 4.5000, 4.5000, 4.5000, 4.5000, 156
2016-10-14, 4.4710, 4.4710, 4.4700, 4.4700, 26500
2016-10-13, 4.4400, 4.4400, 4.4400, 4.4400, 0
2016-10-12, 4.4400, 4.4400, 4.4400, 4.4400, 0
2016-10-11, 4.5600, 4.5600, 4.4400, 4.4400, 200
2016-10-10, 4.8600, 4.8600, 4.8600, 4.8600, 0
2016-10-07, 4.8600, 4.8600, 4.8600, 4.8600, 0
2016-10-06, 4.8600, 4.8600, 4.8600, 4.8600, 0
2016-10-05, 4.8600, 4.8600, 4.8600, 4.8600, 80
2016-10-04, 4.8600, 4.8600, 4.8600, 4.8600, 0
2016-10-03, 4.8600, 4.8600, 4.8600, 4.8600, 0
2016-09-30, 4.7400, 4.8600, 4.7400, 4.8600, 1607
2016-09-29, 4.8100, 4.8100, 4.8100, 4.8100, 0
2016-09-28, 4.8100, 4.8100, 4.8100, 4.8100, 0
2016-09-27, 4.7700, 4.8100, 4.7700, 4.8100, 200
2016-09-26, 4.8500, 4.8500, 4.8500, 4.8500, 0
2016-09-23, 4.8700, 4.8700, 4.8500, 4.8500, 2287
2016-09-22, 4.6900, 4.6900, 4.6900, 4.6900, 0
2016-09-21, 4.6900, 4.6900, 4.6900, 4.6900, 0
2016-09-20, 4.7800, 4.7800, 4.6900, 4.6900, 200
2016-09-19, 4.5730, 4.5730, 4.5730, 4.5730, 0
2016-09-16, 4.5730, 4.5730, 4.5730, 4.5730, 0
2016-09-15, 4.5730, 4.5730, 4.5730, 4.5730, 0
2016-09-14, 4.5730, 4.5730, 4.5730, 4.5730, 3000
2016-09-13, 4.5900, 4.5900, 4.5900, 4.5900, 156
2016-09-12, 4.6029, 4.6600, 4.6000, 4.6600, 466
2016-09-09, 4.6600, 4.6600, 4.6600, 4.6600, 50
2016-09-08, 4.6600, 4.6600, 4.6600, 4.6600, 0
2016-09-07, 4.6600, 4.6600, 4.6600, 4.6600, 0
2016-09-06, 4.6600, 4.6600, 4.6600, 4.6600, 100
2016-09-02, 4.6700, 4.7360, 4.6700, 4.7360, 350
2016-09-01, 4.5600, 4.5600, 4.5600, 4.5600, 100
2016-08-31, 4.5169, 4.5169, 4.5169, 4.5169, 0
2016-08-30, 4.5169, 4.5169, 4.5169, 4.5169, 0
2016-08-29, 4.5169, 4.5169, 4.5169, 4.5169, 0
2016-08-26, 4.5169, 4.5169, 4.5169, 4.5169, 49
2016-08-25, 4.5169, 4.5169, 4.5169, 4.5169, 0
2016-08-24, 4.5169, 4.5169, 4.5169, 4.5169, 0
2016-08-23, 4.5169, 4.5169, 4.5169, 4.5169, 250
2016-08-22, 4.5000, 4.5000, 4.5000, 4.5000, 100
2016-08-19, 4.4000, 4.4000, 4.4000, 4.4000, 116
2016-08-18, 4.4700, 4.6300, 4.4570, 4.6300, 7700
2016-08-17, 4.3100, 4.3100, 4.3100, 4.3100, 1000
2016-08-16, 4.4000, 4.4000, 4.4000, 4.4000, 0
2016-08-15, 4.3700, 4.4000, 4.3700, 4.4000, 3100
2016-08-12, 4.3900, 4.3900, 4.3900, 4.3900, 246
2016-08-11, 4.3980, 4.4000, 4.3980, 4.4000, 1300
2016-08-10, 4.3161, 4.3161, 4.3161, 4.3161, 0
2016-08-09, 4.3161, 4.3161, 4.3161, 4.3161, 0
2016-08-08, 4.3161, 4.3161, 4.3161, 4.3161, 200
2016-08-05, 4.3100, 4.3100, 4.3100, 4.3100, 1100
2016-08-04, 4.1400, 4.1400, 4.1400, 4.1400, 0
2016-08-03, 4.1800, 4.1800, 4.1400, 4.1400, 324
2016-08-02, 4.1800, 4.1800, 4.1800, 4.1800, 123
2016-08-01, 4.2500, 4.2500, 4.2000, 4.2000, 1200
2016-07-29, 4.1500, 4.1500, 4.1500, 4.1500, 1500
2016-07-28, 4.2500, 4.2500, 4.2000, 4.2000, 1350
2016-07-27, 4.0200, 4.2200, 4.0200, 4.2200, 1553
2016-07-26, 3.9800, 3.9800, 3.9800, 3.9800, 100
2016-07-25, 3.9800, 3.9800, 3.9800, 3.9800, 0
2016-07-22, 3.9800, 3.9800, 3.9800, 3.9800, 0
2016-07-21, 3.9800, 3.9800, 3.9800, 3.9800, 0
2016-07-20, 3.9800, 3.9800, 3.9800, 3.9800, 0
2016-07-19, 3.9800, 3.9800, 3.9800, 3.9800, 0
2016-07-18, 3.9800, 3.9800, 3.9800, 3.9800, 1000
2016-07-15, 3.9700, 3.9800, 3.9700, 3.9800, 2000
2016-07-14, 4.0000, 4.0000, 4.0000, 4.0000, 0
2016-07-13, 4.0000, 4.0000, 4.0000, 4.0000, 1525
2016-07-12, 4.0000, 4.0000, 4.0000, 4.0000, 2375
2016-07-11, 3.8400, 3.8400, 3.8400, 3.8400, 0
