_type,about,category,datePublished,description,image._type,image.thumbnail._type,image.thumbnail.contentUrl,image.thumbnail.height,image.thumbnail.width,mentions,name,provider,url
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/5bea1a7a-abd6-5fad-653e-5ce3eeb11cb7', 'name': 'Harris County'}]",US,2021-04-09T17:19:00.0000000Z,Deputies said they are investigating after two people were injured during a suspected drive-by shooting in northwest Harris County Friday. Deputies said the shooting happened outside of a home ...,,,,,,,"2 people hospitalized in suspected drive-by shooting in northwest Harris County, deputies say","[{'_type': 'Organization', 'name': 'Click2Houston'}]",https://www.click2houston.com/news/local/2021/04/09/2-people-hospitalized-in-suspected-drive-by-shooting-in-northwest-harris-county-deputies-say/
NewsArticle,,,2021-04-10T18:40:00.0000000Z,"Slate Plus members get ad-free versions of all Slate podcasts, plus extra segments, bonus episodes, and more. Try it free today. Yinka Adegoke of Rest of World joins Felix Salmon and Emily Peck to ...",,,,,,,"Corporations Are People, Too","[{'_type': 'Organization', 'name': 'Slate'}]",https://slate.com/podcasts/slate-money/2021/04/corporate-taxes-housing-bubble
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/5b1c699f-f2bf-16e8-c193-3d4fab8b4e96', 'name': 'Hewlett-Packard'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/7bfef1c1-5ff1-f982-bec0-1b930222148c', 'name': 'Intel Corporation'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/a4a550ae-3fe1-57c4-3101-503ff2380e0e', 'name': 'Chromebook'}]",,2021-04-09T16:10:00.0000000Z,"HP has announced an update to its Chromebook x360 14c, its premium convertible Chromebook aimed at students and remote workers: the laptop now includes Intel’s latest 11th Gen processors.",,,,,,,HP’s Chromebook x360 14c is getting 11th Gen Intel processors,"[{'_type': 'Organization', 'name': 'The Verge'}]",https://www.theverge.com/2021/4/9/22375489/hp-chromebook-x360-14c-intel-tiger-lake-price-release-date
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/3009d91d-d582-4c34-85ba-772ba09e5be1', 'name': 'California'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/66b70fe3-3260-a436-390e-d9ec3e1c91fb', 'name': 'Shopify'}]",ScienceAndTechnology,2021-04-07T16:22:00.0000000Z,"A California man has been indicted for stealing Shopify customer data with the help of two company employees. According to the indictment and reporting from TechCrunch, Tassilo Heinrich paid ...",,,,,,,California man indicted for stealing Shopify customer data,"[{'_type': 'Organization', 'name': 'The Verge'}]",https://www.theverge.com/2021/4/7/22371779/shopify-data-breach-california-tassilo-heinrich-indicted-wire-fraud
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/7c0f5fd4-9175-8cbe-5f78-11b28a5218c3', 'name': 'Fortune'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/75c62d8e-1449-4e4d-b188-d9e88f878dd9', 'name': 'Germany'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/5fcc3d97-0cf2-94e5-6dad-cd70e387bd69', 'name': 'China'}]",ScienceAndTechnology,2021-04-08T16:32:00.0000000Z,© 2020 Fortune Media IP Limited. All Rights Reserved. Use of this site constitutes acceptance of our Terms of Use and Privacy Policy | CA Notice at Collection and ...,,,,,,,Skip to Content,"[{'_type': 'Organization', 'name': 'Fortune'}]",https://fortune.com/2021/04/08/what-chip-crisis-bmw-and-mercedes-deliver-double-digit-growth-on-strong-china-sales/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/90a5a432-c068-170a-b23b-f90eb80c9dcd', 'name': 'Margin Call'}]",,2021-04-06T14:25:00.0000000Z,"Slate Plus members get ad-free versions of all Slate podcasts, plus extra segments, bonus episodes, and more. Try it free today. Welcome to Slate Money Goes to the Movies, a miniseries in which ...",,,,,,,Slate Money Goes to the Movies: Margin Call,"[{'_type': 'Organization', 'name': 'Slate'}]",https://slate.com/podcasts/slate-money/2021/04/margin-call
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/10c52250-18f7-d0df-0c80-75e1b754414c', 'name': 'Final Fantasy VII'}]",Entertainment,2021-04-08T16:57:00.0000000Z,"Square Enix has released a 16-minute trailer for the Final Fantasy VII Remake Orchestral World Tour, and if you’re a fan of the game’s fantastic soundtrack, I highly recommend watching this ...",,,,,,,Listen to 16 minutes of Final Fantasy VII Remake’s soundtrack performed by a live orchestra,"[{'_type': 'Organization', 'name': 'The Verge'}]",https://www.theverge.com/2021/4/8/22373793/final-fantasy-vii-remake-orchestral-world-tour-trailer-soundtrack
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/9f417f89-9a37-e0d0-912e-99dccfb8982d', 'name': 'Reuters'}]",,2021-04-03T17:48:00.0000000Z,"(Reuters) - Tesla Inc has filed an appeal on a U.S. National Labor Relations Board ruling that the electric-car maker had violated U.S. labor law, and on the agency’s order that Chief Executive ...",,,,,,,Tesla files a petition against U.S. labor board order,"[{'_type': 'Organization', 'name': 'Reuters'}]",https://www.reuters.com/article/us-tesla-nrlb-musk-idUSKBN2BQ0JU
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/716dfa52-9fb7-66e7-2be3-9d428844365a', 'name': 'Late Night with Jimmy Fallon'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/0fa93ee8-fc57-5f05-93f7-2bd403c9d343', 'name': 'Twitch'}]",,2021-04-06T23:28:00.0000000Z,"Jimmy Fallon streamed Among Us on Twitch with a star-studded group in his debut on the platform Tuesday evening. The stream lasted about an hour, and near the end, more than 125,000 people were ...",,,,,,,Jimmy Fallon played Among Us with streamers and the cast of Stranger Things in Twitch debut,"[{'_type': 'Organization', 'name': 'The Verge'}]",https://www.theverge.com/2021/4/6/22370078/jimmy-fallon-twitch-stream-among-us-stranger-things
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/c5569410-5692-61b1-4571-b794ae167a86', 'name': 'Hate crime'}]",,2021-04-10T00:09:00.0000000Z,"An accused hate attacker picked the wrong Asian man to mock and threaten — an undercover cop who quickly arrested him, police said. The hate crime incident happened 1:40 p.m. Friday by Madison ...",,,,,,,NYPD quickly arrests hate suspect for menacing Asian undercover officer in Manhattan,"[{'_type': 'Organization', 'name': 'New York Daily News'}]",https://www.nydailynews.com/new-york/nyc-crime/ny-hate-crime-arrest-asian-nypd-20210409-kltzutn7ffd5xh4woizuohjqbm-story.html
NewsArticle,,,2021-04-08T04:10:00.0000000Z,Families with children could be getting thousands of dollars thanks to the massive stimulus bill passed in March. But how will the child tax credit work?,,,,,,,Connect the Dots: Who gets new child tax credit,"[{'_type': 'Organization', 'name': 'KHOU 11'}]",https://www.khou.com/video/news/local/video/connect-the-dots-who-gets-new-child-tax-credit/285-4d62c70a-1fd8-4966-bf7c-1061a6187d8d
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/ad99c262-d92e-4e88-87f7-5c66752fec36', 'name': 'Houston'}]",,2021-04-07T11:04:00.0000000Z,We have drought conditions to the west and storms to the east — KHOU 11 Meteorologist Blake Mathews has this morning's weather forecast,,,,,,,Houston weather: Temps continue to club; chance for storms to the east on Wednesday,"[{'_type': 'Organization', 'name': 'KHOU 11'}]",https://www.khou.com/video/weather/forecast/houston-weather-temps-continue-to-club-chance-for-storms-to-the-east-on-wednesday/285-053472f6-8690-4929-bd22-0014e981cfe3
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/662d5bb4-1eb3-3a56-d729-3da8a1ffe81e', 'name': 'Asher Vollmer'}]",,2021-04-06T21:01:00.0000000Z,"Threes designer Asher Vollmer is launching a new studio, Vodeo Games, and announced the company’s first game, a turn-based adventure called Beast Breaker. Beast Breaker stars Skipper, a tiny ...",,,,,,,The creator of Threes is back with a game about slaying giant beasts,"[{'_type': 'Organization', 'name': 'The Verge'}]",https://www.theverge.com/2021/4/6/22370385/beast-breaker-threes-asher-vollmer-video-game-mouse
NewsArticle,,,2021-04-02T16:19:00.0000000Z,"Summer Game Fest, which debuted last year as a digital “celebration” of video games with news, events, and playable content, is returning this year, kicking off in June. We don’t know much ...",,,,,,,Summer Game Fest returns in June,"[{'_type': 'Organization', 'name': 'The Verge'}]",https://www.theverge.com/2021/4/2/22363385/summer-game-fest-returns-back-june-geoff-keighley
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/5d704058-cc77-55e4-ff7a-48c0e9316606', 'name': 'Hummer'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/e12b7f76-3d03-6c16-0746-f50a20a1de02', 'name': 'GMC'}]",,2021-04-04T19:04:00.0000000Z,"After the GMC Hummer EV pickup, GM is now unveiling an SUV version of the Hummer EV, and it starts at $80,000, but it is going to take a while for them to bring it to market.",,,,,,,GMC Hummer EV SUV,"[{'_type': 'Organization', 'name': 'Electrek'}]",https://electrek.co/guides/gmc-hummer-ev-suv/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/18ba5a33-17d3-8768-a380-3a2814d12892', 'name': 'New Horizons'}]",,2021-04-07T02:27:00.0000000Z,Build-A-Bear has finally revealed what its new Animal Crossing: New Horizons-themed lineup will look like with two stuffed animal versions of fan-favorite Isabelle and infamous loan shark (loan ...,,,,,,,Build-A-Bear’s adorable Animal Crossing: New Horizons collaboration is here,"[{'_type': 'Organization', 'name': 'The Verge'}]",https://www.theverge.com/2021/4/6/22369875/build-a-bear-animal-crossing-new-horizons-isabelle-tom-nook-toys
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/78bc4842-0aea-7f35-12ea-4a9e4a9d4a37', 'name': 'Commonwealth'}]",Politics,2021-04-24T18:31:00.0000000Z,The Virginia Department of Emergency Management announced this week the award of $2.5 million for shelter upgrades and generators to 17 localities.,ImageObject,ImageObject,https://www.bing.com/th?id=OVFT.4E0RmU3n4qXEiyuxEz-gxy&pid=News,200,300,,Commonwealth allocates $2.5M to localities for shelter upgrades,"[{'_type': 'Organization', 'name': 'Augusta Free Press', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_6eed18c97a42b88bf977651691a9451b&pid=news'}}}]",https://augustafreepress.com/commonwealth-allocates-2-5m-to-localities-for-shelter-upgrades/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/9d8885ae-79c0-2b15-e2dd-358d3e82ab8b', 'name': 'Lincoln Navigator'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/a0df9cf7-1f82-c645-c5fc-8d742e7bdf2b', 'name': 'Hyundai'}]",,2021-04-03T12:24:00.0000000Z,"Welcome back to another edition of Roadshow's week in review, where we take you on a journey through the top reviews and best stories from the week that was. It was a busy one, but dive in below ...",,,,,,,"2021 Lincoln Navigator, Hyundai Santa Cruz teased and more: Roadshow's week in review","[{'_type': 'Organization', 'name': 'CNET'}]",https://www.cnet.com/roadshow/news/2021-lincoln-navigator-hyundai-santa-cruz-week-in-review/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/9f417f89-9a37-e0d0-912e-99dccfb8982d', 'name': 'Reuters'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/60b07d3f-d78b-2611-d184-d9742e995664', 'name': 'Electric truck'}]",ScienceAndTechnology,2021-04-08T15:19:00.0000000Z,General Motors Co and electric truck startup Nikola Corp said last year they would join forces to build electric pickup trucks and fuel cell commercial trucks to take on Tesla Inc. Volvo Trucks ...,,,,,,,"Electric trucks may soon challenge diesel if charging hurdle cleared, study shows","[{'_type': 'Organization', 'name': 'Reuters'}]",https://www.reuters.com/article/us-electric-trucks-sei-idUSKBN2BV2B1
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/14d8d379-a5b5-efe4-f6c3-7071b38726db', 'name': 'Death Valley National Park'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/5452cee2-12a5-11b9-40a4-4a08900c0b19', 'name': 'Tap and die'}]",US,2021-04-09T10:26:00.0000000Z,"An Arizona man was found dead Friday afternoon in Death Valley, but emergency crews saved his wife, who was adventuring alongside him. Alexander Lofgren, 32, was on a steep cliff in the ...",,,,,,,"Congressional staffer dies in Death Valley, wife rescued","[{'_type': 'Organization', 'name': 'New York Daily News'}]",https://www.nydailynews.com/news/national/ny-death-valley-man-dead-woman-rescue-20210410-4zjes4pxubci5dofwtaznuiwzu-story.html
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/85fa63d3-9596-adb9-b4eb-502273d84f56', 'name': 'India'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/ab4eecd6-bb29-df59-db38-bf48ce406972', 'name': 'AstraZeneca'}]",,2021-04-06T14:23:00.0000000Z,Indian vaccine producer says it could restart exports of AstraZeneca doses by June if infections subside in India NEW DELHI -- Indian vaccine producer says it could restart exports of AstraZeneca ...,,,,,,,Indian vaccine producer says it could restart exports of AstraZeneca doses by June if infections subside in India,"[{'_type': 'Organization', 'name': 'ABCNews'}]",https://abcnews.go.com/Health/wireStory/indian-vaccine-producer-restart-exports-astrazeneca-doses-june-76898987
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/424cb54b-41a3-c86b-d8e0-3ecef5609ce8', 'name': 'Netflix'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/ddb7c000-f710-87a0-dfc6-763c39ac30ee', 'name': 'World'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/c1b0995b-0ccf-730d-0eaf-a6425847c66c', 'name': 'Superhero'}]",,2021-04-08T06:36:00.0000000Z,"Netflix just showed off the first fruits of its deal with Wanted, Kick-Ass, and Kingsman: The Secret Service co-creator Mark Millar. Jupiter’s Legacy is a new live-action TV series based on ...",,,,,,,Netflix brings parental guilt to the world of superheroes with the first Jupiter’s Legacy trailer,"[{'_type': 'Organization', 'name': 'The Verge'}]",https://www.theverge.com/2021/4/7/22371811/jupiters-legacy-netlfix-trailer-superheroes-younger-generation
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/ed3d36fc-5500-5e75-eaba-fef0a319acc8', 'name': 'U.S. Route 9'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/6bee18eb-fd75-cd8e-76bf-3785b727010d', 'name': 'Old Bridge'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/5452cee2-12a5-11b9-40a4-4a08900c0b19', 'name': 'Tap and die'}]",,2021-04-03T21:56:00.0000000Z,OLD BRIDGE – A 22-year-old township man died early Saturday morning after his vehicle struck a tractor-trailer on Route 9 South Bound at the intersection of Ferry Road. At approximately 3:40 a ...,,,,,,,Old Bridge man dies in Route 9 crash,"[{'_type': 'Organization', 'name': 'MyCentralJersey'}]",https://www.mycentraljersey.com/story/news/crime/jersey-mayhem/2021/04/03/old-bridge-nj-man-dies-fatal-route-9-crash/7078319002/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/60d5dc2b-c915-460b-b722-c9e3485499ca', 'name': 'New York City'}]",,2021-04-07T12:09:00.0000000Z,"A 21-year-old man was fatally shot during a dice game outside a Bronx housing project early Wednesday, police said. The victim was struck in the buttocks behind a building at NYCHA’s Claremont ...",,,,,,,"Man, 21, fatally shot during dice game outside Bronx housing project","[{'_type': 'Organization', 'name': 'New York Daily News'}]",https://www.nydailynews.com/new-york/nyc-crime/ny-bronx-dice-game-fatal-shooting-20210407-3e53c34pa5dklge2rrogmwrrrm-story.html
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/337074b7-46c7-4019-82b6-2be7a2b629aa', 'name': 'Restaurant'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/36154169-73f0-0c2e-cf06-bf42558cda95', 'name': 'Memorial City, Houston'}]",,2021-04-07T17:09:00.0000000Z,"HOUSTON – Memorial City just kicked off its second Annual Restaurant Weeks, including fourteen different area restaurants! This is a month-long event is benefitting the Memorial Hermann ...",,,,,,,Memorial City Restaurant Weeks returns for second year with over a dozen restaurants participating,"[{'_type': 'Organization', 'name': 'Click2Houston'}]",https://www.click2houston.com/houston-life/2021/04/07/memorial-city-restaurant-weeks-returns-for-second-year-with-over-a-dozen-restaurants-participating/
NewsArticle,,,2021-04-04T17:16:00.0000000Z,"Big things happened in Japan on Monday with Toyota and Subaru. For those of us in the US, that meant a show late Sunday evening. What is it? Now we know it's the 2022 Toyota 86, which showed off ...",,,,,,,2022 Toyota 86 reveal: Watch the debut,"[{'_type': 'Organization', 'name': 'CNET'}]",https://www.cnet.com/roadshow/news/toyota-86-reveal-debut-live/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/ad99c262-d92e-4e88-87f7-5c66752fec36', 'name': 'Houston'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/fe543041-458c-1c5a-9fb3-c5cb4b679d19', 'name': 'Pregnancy'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/9e96aac3-fa49-d8b9-9310-7bfeff2cce02', 'name': 'Police'}]",,2021-04-05T03:51:00.0000000Z,"HOUSTON – A 22-year-old pregnant woman was killed after a shooting in west Houston, according to Houston police. HPD said a report of a shooting came in at 12:37 p.m. on Sunday near Wilcrest and ...",,,,,,,Police searching for gunman accused of fatally shooting a pregnant woman in west Houston,"[{'_type': 'Organization', 'name': 'Click2Houston'}]",https://www.click2houston.com/news/local/2021/04/04/woman-killed-after-vehicle-shot-6-times-in-west-houston-police-say/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/60d5dc2b-c915-460b-b722-c9e3485499ca', 'name': 'New York City'}]",US,2021-04-08T19:43:00.0000000Z,"Frightened neighbors of an illegal Bronx lounge saw this bullet coming. A 30-year-old man, shot outside the loud and rowdy Mott Haven operation, was paralyzed by a single blast to his neck ...",,,,,,,Nervous Bronx neighbors feared trouble at illegal lounge before shooting left one partier paralyzed,"[{'_type': 'Organization', 'name': 'New York Daily News'}]",https://www.nydailynews.com/new-york/nyc-crime/ny-bronx-shooting-victim-paralyzed-20210408-y73z5zt6nfhyjks4js24igrkku-story.html
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/13cbc36a-9316-174d-9f11-61ed80751dc8', 'name': 'Fortnite'}]",,2021-04-05T14:36:00.0000000Z,Epic is further stitching together its various platforms with a new Fortnite integration for its social video app Houseparty that lets you stream your gameplay to friends. The integration builds ...,,,,,,,Epic just made streaming Fortnite easier than ever with a new Houseparty integration,"[{'_type': 'Organization', 'name': 'The Verge'}]",https://www.theverge.com/2021/4/5/22368345/epic-fortnite-houseparty-gameplay-streaming-app-video-chat-integration
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/60d5dc2b-c915-460b-b722-c9e3485499ca', 'name': 'New York City'}]",,2021-04-03T12:52:00.0000000Z,"A massive fire tore through a row of Queens storefronts early Saturday, trapping two firefighters under a collapsed roof and decimating several shops in a matter of minutes. One of the two FDNY ...",,,,,,,"Raging fire destroys several Queens storefronts, trapping two firefighters inside and leaving shop owners ‘devastated’","[{'_type': 'Organization', 'name': 'New York Daily News'}]",https://www.nydailynews.com/new-york/nyc-crime/ny-nyc-fire-firefighters-trapped-20210403-6tqwxfzt2vhh7oxuoc2vzii2oy-story.html
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/00a23ccd-3344-461c-8b9f-c2bb55be5815', 'name': 'Texas'}]",,2021-04-06T22:13:00.0000000Z,Data released from the State shows 125 people died because of February's winter storms. The new numbers show that 11 of those people were from Travis County.,,,,,,,New data released on storm-related deaths in Texas,"[{'_type': 'Organization', 'name': 'KVUE'}]",https://www.kvue.com/video/news/local/texas/texas-storm-deaths-new-data/269-be77fc4d-9224-487a-aa69-c0bc963af2ae
NewsArticle,,Health,2021-04-09T21:41:00.0000000Z,"On Monday, three Republican state senators in North Carolina introduced the Youth Health Protection Act, a perverse title for a bill that imperils youth health. The measure would prohibit all ...",,,,,,,"It Wasn’t About Bathrooms, and It’s Not About Women’s Sports","[{'_type': 'Organization', 'name': 'Slate'}]",https://slate.com/news-and-politics/2021/04/transgender-rights-bathrooms-sports-alliance-defending-freedom.html
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/84824857-02f6-21e5-673c-f388fba25f48', 'name': 'Jon Stewart'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/eef22b03-5e75-1b3d-8344-0e7598c26f04', 'name': 'Apple TV'}]",ScienceAndTechnology,2021-04-07T12:41:00.0000000Z,"Jon Stewart is heading back to TV with a new Apple TV Plus show, The Problem with Jon Stewart, which will debut this fall, Apple announced on Wednesday. “‘The Problem with Jon Stewart’ is a ...",,,,,,,Jon Stewart’s Apple TV Plus show will debut this fall,"[{'_type': 'Organization', 'name': 'The Verge'}]",https://www.theverge.com/2021/4/7/22371914/jon-stewart-apple-tv-plus-show-release-launch-date-fall
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/5bea1a7a-abd6-5fad-653e-5ce3eeb11cb7', 'name': 'Harris County'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/f8e5515f-1953-89bd-6e2f-f5acec43b496', 'name': 'Telecommunications facility'}]",,2021-04-08T03:24:00.0000000Z,The fire at K-Solv sent large plumes of black smoke into the air and forced a shelter-in-place order to be issued for two nearby neighborhoods.,,,,,,,Fire rips through east Harris County industrial facility,"[{'_type': 'Organization', 'name': 'KHOU 11'}]",https://www.khou.com/video/news/local/video/fire-rips-through-east-harris-county-industrial-facility/285-a6665c1c-6dd9-4227-9652-336293678fb1
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/50547211-ffb1-3533-acf4-6e627fb8954f', 'name': 'Itzhak Perlman'}]",,2021-04-08T00:46:00.0000000Z,HOUSTON – World-renowned violinist Itzhak Perlman will make a stop at Jones Hall with a performance honoring Ludwig van Beethoven. In a three-year partnership as a Houston Symphony Artistic ...,,,,,,,Legendary violinist Itzhak Perlman to bring the best of Beethoven in performance with Houston Symphony,"[{'_type': 'Organization', 'name': 'Click2Houston'}]",https://www.click2houston.com/features/2021/04/08/legendary-violinist-itzhak-perlman-to-bring-the-best-of-beethoven-in-performance-with-houston-symphony/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/925a8296-8e58-2d08-c6d9-2a790740f3c2', 'name': 'Pfizer'}]",Health,2021-04-09T18:18:00.0000000Z,HOUSTON – Pfizer and BioNTech have requested to expand the use of its COVID-19 vaccine to adolescents ages 12 to 15. The request asks the Food and Drug Administration to amend the emergency use ...,,,,,,,Pfizer looks to expand use of COVID-19 vaccine to adolescents ages 12 to 15,"[{'_type': 'Organization', 'name': 'Click2Houston'}]",https://www.click2houston.com/health/2021/04/09/pfizer-looks-to-expand-use-of-covid-19-vaccine-to-adolescents-ages-12-to-15/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/061faa22-c0d8-8472-0e72-4306d3103a4a', 'name': 'Tim League'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/4b1f005b-d9a5-1517-b07d-5d996119f000', 'name': 'Alamo Drafthouse Cinema'}]",,2021-04-03T11:07:00.0000000Z,"In the past year, the coronavirus pandemic has forced Tim League, the founder of Texas-based Alamo Drafthouse Cinema, to furlough thousands of workers, close a couple of theaters and file for ...",,,,,,,It will take more than a pandemic to stop Tim League and the Alamo Drafthouse Cinema: ‘I’m going to fight like hell’,"[{'_type': 'Organization', 'name': 'Click2Houston'}]",https://www.click2houston.com/news/texas/2021/04/03/it-will-take-more-than-a-pandemic-to-stop-tim-league-and-the-alamo-drafthouse-cinema-im-going-to-fight-like-hell/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/82d14f90-1005-4347-b7ba-ccfc93887818', 'name': 'Bryan'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/8c80c09c-92c3-4255-0bd4-424dde8ec160', 'name': 'Trooper'}]",,2021-04-09T11:56:00.0000000Z,"A man is in custody and has been charged with murder after he allegedly killed one man and injured several others, including a DPS trooper, in a shooting in Bryan.",,,,,,,"One dead, several injured, including DPS trooper, after man opens fire at warehouse in Bryan","[{'_type': 'Organization', 'name': 'KHOU 11'}]",https://www.khou.com/video/news/crime/bryan-texas-warehouse-mass-shooting-trooper/285-064c8fec-c357-478f-a1e1-af5c839367c8
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/8179999d-c225-a889-f56a-253c4b0c123d', 'name': 'Jamie Chung'}]",,2021-04-05T04:44:00.0000000Z,Jamie Chung’s SAG Awards look made more than just a fashion statement. The “Lovecraft Country” actress accompanied her stunning off-the-shoulder red Oscar de la Renta dress with a matching h ...,,,,,,,Jamie Chung sends meaningful message with SAG Awards look,"[{'_type': 'Organization', 'name': 'New York Daily News'}]",https://www.nydailynews.com/snyde/ny-chung-anti-racism-sag-handbag-20210405-mtbl4emcvrgmrh74u5ni77ocne-story.html
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/60d5dc2b-c915-460b-b722-c9e3485499ca', 'name': 'New York City'}]",,2021-04-09T14:58:00.0000000Z,"A beloved archivist for the New York Public Library was killed last week when a car leaving a Midtown parking garage knocked her to the street, causing her to hit her head against the pavement in ...",,,,,,,New York Public Library staffer struck and killed by car leaving Manhattan garage,"[{'_type': 'Organization', 'name': 'New York Daily News'}]",https://www.nydailynews.com/new-york/nyc-crime/ny-nyc-woman-killed-minivan-garage-20210409-jx6uv2y6vjgjjd2oyqzhu2uphe-story.html
